id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
orwo3Pexciz6RWOw6LtG1Q,mithaas-north-brunswick-north-brunswick,Mithaas North Brunswick,https://s3-media1.fl.yelpcdn.com/bphoto/n-MclMY2arLkDRCiak8QCw/o.jpg,False,https://www.yelp.com/biz/mithaas-north-brunswick-north-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,212,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,"{'latitude': 40.440740556713, 'longitude': -74.5280003313198}",['pickup'],$$,"{'address1': '1463 Finnegans Ln', 'address2': '', 'address3': '', 'city': 'North Brunswick', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['1463 Finnegans Ln', 'North Brunswick, NJ 08902']}",+17326583880,(732) 658-3880,9076.662859169697
OtZrdjnZQxv5oc4KCTBIVg,antonios-brick-oven-pizza-metuchen,Antonio's Brick Oven Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/ScTb1U5YGQNlPcIrsCY_7w/o.jpg,False,https://www.yelp.com/biz/antonios-brick-oven-pizza-metuchen?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,145,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}]",3.5,"{'latitude': 40.542627, 'longitude': -74.3622788}","['delivery', 'pickup']",$$,"{'address1': '453 Main St', 'address2': '', 'address3': '', 'city': 'Metuchen', 'zip_code': '08840', 'country': 'US', 'state': 'NJ', 'display_address': ['453 Main St', 'Metuchen, NJ 08840']}",+17326030008,(732) 603-0008,8962.260464814248
l4w2Y0a7LNTpGF0Y-nlMZg,yaraku-ramen-edison,Yaraku Ramen,https://s3-media4.fl.yelpcdn.com/bphoto/VgCOsT16TvqqGaGzHNd4rw/o.jpg,False,https://www.yelp.com/biz/yaraku-ramen-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,66,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.526825, 'longitude': -74.385284}",[],$$,"{'address1': '2130 Lincoln Hwy Rt 27', 'address2': None, 'address3': '', 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['2130 Lincoln Hwy Rt 27', 'Edison, NJ 08817']}",+17326623222,(732) 662-3222,6355.127777453432
ScAIqwL8aIXYZlbv3ilrsA,chilis-north-brunswick-5,Chili's,https://s3-media2.fl.yelpcdn.com/bphoto/B5l5O9o7MnEWD7e4AQw9Bg/o.jpg,False,https://www.yelp.com/biz/chilis-north-brunswick-5?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,77,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",3.0,"{'latitude': 40.462833, 'longitude': -74.457403}",[],$$,"{'address1': '867 US Highway 1', 'address2': '', 'address3': '', 'city': 'North Brunswick', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['867 US Highway 1', 'North Brunswick, NJ 08902']}",+17325457955,(732) 545-7955,3171.5181665241134
gFZTpONDf2eaRSE-w1jf9Q,sakura-north-brunswick-2,Sakura,https://s3-media3.fl.yelpcdn.com/bphoto/k4fdI9rEVK5rtHNbHkkL1A/o.jpg,False,https://www.yelp.com/biz/sakura-north-brunswick-2?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,104,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.0,"{'latitude': 40.458795, 'longitude': -74.473304}","['pickup', 'delivery']",$$,"{'address1': '1345 US-1', 'address2': None, 'address3': '', 'city': 'North Brunswick', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['1345 US-1', 'North Brunswick, NJ 08902']}",+17323543118,(732) 354-3118,4286.146093642268
eipsF__nr6QsZ93JFie6TQ,wingstop-north-brunswick,Wingstop,https://s3-media4.fl.yelpcdn.com/bphoto/n1O38qAmnUd8yw1lbN2SUQ/o.jpg,False,https://www.yelp.com/biz/wingstop-north-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,79,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,"{'latitude': 40.4598977193516, 'longitude': -74.4565518441159}",['delivery'],$,"{'address1': '789 Shoppes Blvd', 'address2': '', 'address3': '', 'city': 'North Brunswick', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['789 Shoppes Blvd', 'North Brunswick, NJ 08902']}",+17326402000,(732) 640-2000,3439.5502057973945
1qrUBBYilMoi81YqZwUswQ,piazza-orsillo-somerset,Piazza Orsillo,https://s3-media1.fl.yelpcdn.com/bphoto/x9tO7rrbPm7dosGAbCCB0Q/o.jpg,False,https://www.yelp.com/biz/piazza-orsillo-somerset?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,110,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.522188, 'longitude': -74.520442}",['delivery'],$,"{'address1': '120 Cedar Grove Ln', 'address2': '', 'address3': '', 'city': 'Somerset', 'zip_code': '08873', 'country': 'US', 'state': 'NJ', 'display_address': ['120 Cedar Grove Ln', 'Somerset, NJ 08873']}",+17328059506,(732) 805-9506,7695.6506478144975
0k8MNWJpB2I0vrMdwFELlg,pasha-mediterranean-restaurant-and-banquet-franklin-park,Pasha Mediterranean Restaurant and Banquet,https://s3-media3.fl.yelpcdn.com/bphoto/ZoGIDOAewZ90IWVVH672LQ/o.jpg,False,https://www.yelp.com/biz/pasha-mediterranean-restaurant-and-banquet-franklin-park?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,92,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 40.438579, 'longitude': -74.539244}",[],$$,"{'address1': '3079 Rte 27 S', 'address2': '', 'address3': None, 'city': 'Franklin Park', 'zip_code': '08823', 'country': 'US', 'state': 'NJ', 'display_address': ['3079 Rte 27 S', 'Franklin Park, NJ 08823']}",+17327980030,(732) 798-0030,9995.507454497443
QGQecl_kfcDYtvBo6UTI3g,la-casa-de-tortilla-somerset,La Casa De Tortilla,https://s3-media2.fl.yelpcdn.com/bphoto/n_ZmZtgxVbPJNWHT83PORg/o.jpg,False,https://www.yelp.com/biz/la-casa-de-tortilla-somerset?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,121,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.4578361138733, 'longitude': -74.5114092946128}","['pickup', 'delivery']",$,"{'address1': '2017 State Rt 27', 'address2': '', 'address3': '', 'city': 'Somerset', 'zip_code': '08873', 'country': 'US', 'state': 'NJ', 'display_address': ['2017 State Rt 27', 'Somerset, NJ 08873']}",+17323980660,(732) 398-0660,6863.959443889008
MeUO9nlWIMVEJTw4NxLuvQ,chipotle-mexican-grill-north-brunswick-2,Chipotle Mexican Grill,https://s3-media4.fl.yelpcdn.com/bphoto/4uPdeYFFu-C0eqaAUUQxwA/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-north-brunswick-2?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,105,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 40.461446, 'longitude': -74.4571459961471}",['delivery'],$,"{'address1': '524 Shoppes Blvd', 'address2': '', 'address3': '', 'city': 'North Brunswick', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['524 Shoppes Blvd', 'North Brunswick, NJ 08902']}",+17323427272,(732) 342-7272,3301.7386718451503
KtnY70ey6hoQNUY2oi1jfA,shanahan-bakery-milltown,Shanahan Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/QPtKbdT_P9iCmHlQZPoc_Q/o.jpg,False,https://www.yelp.com/biz/shanahan-bakery-milltown?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,30,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",4.0,"{'latitude': 40.45273, 'longitude': -74.44022}",[],$,"{'address1': '84 N Main St', 'address2': '', 'address3': '', 'city': 'Milltown', 'zip_code': '08850', 'country': 'US', 'state': 'NJ', 'display_address': ['84 N Main St', 'Milltown, NJ 08850']}",+17328462888,(732) 846-2888,3981.597322750366
mNJPVdLs-wPFVJf6GkqbqA,casa-romero-mexican-grill-south-plainfield,Casa Romero Mexican Grill,https://s3-media3.fl.yelpcdn.com/bphoto/m7150n-R8s5QBhpsYmaxiw/o.jpg,False,https://www.yelp.com/biz/casa-romero-mexican-grill-south-plainfield?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,79,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.5620591157804, 'longitude': -74.4177727773786}",[],$$,"{'address1': '2243 Hamilton Blvd', 'address2': '', 'address3': '', 'city': 'South Plainfield', 'zip_code': '07080', 'country': 'US', 'state': 'NJ', 'display_address': ['2243 Hamilton Blvd', 'South Plainfield, NJ 07080']}",+19087573016,(908) 757-3016,8414.62560038178
PFoEwkJPLlvY4uQkuskrpg,joes-italian-deli-and-restaurant-franklin-park,Joe's Italian Deli & Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/cSgS5qArqc6iLc1zw1_5EA/o.jpg,False,https://www.yelp.com/biz/joes-italian-deli-and-restaurant-franklin-park?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,86,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,"{'latitude': 40.436712, 'longitude': -74.542553}","['pickup', 'delivery']",$$,"{'address1': '3151 State Rte 27', 'address2': '', 'address3': '', 'city': 'Franklin Park', 'zip_code': '08823', 'country': 'US', 'state': 'NJ', 'display_address': ['3151 State Rte 27', 'Franklin Park, NJ 08823']}",+17322978229,(732) 297-8229,10343.705589465517
m5rV73dMDhHQhCJdNFFAHw,corner-cafe-and-grill-somerset,Corner Cafe & Grill,https://s3-media3.fl.yelpcdn.com/bphoto/vgQNhHKBeg9tkL644Etcuw/o.jpg,False,https://www.yelp.com/biz/corner-cafe-and-grill-somerset?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,66,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.4958572387695, 'longitude': -74.5251770019531}",[],$,"{'address1': '1695 Amwell Rd', 'address2': None, 'address3': None, 'city': 'Somerset', 'zip_code': '08873', 'country': 'US', 'state': 'NJ', 'display_address': ['1695 Amwell Rd', 'Somerset, NJ 08873']}",+17328733799,(732) 873-3799,7170.419726531618
SVjMIeRuZFIEnaBkhM-Kiw,deli-plaza-new-brunswick-2,Deli Plaza,https://s3-media4.fl.yelpcdn.com/bphoto/cg2rFwfj2g4vApKLlARzeg/o.jpg,False,https://www.yelp.com/biz/deli-plaza-new-brunswick-2?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,6,"[{'alias': 'delis', 'title': 'Delis'}]",4.5,"{'latitude': 40.4947991, 'longitude': -74.4449647}","['pickup', 'delivery']",$,"{'address1': '3 Elm Row', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['3 Elm Row', 'New Brunswick, NJ 08901']}",+17328467073,(732) 846-7073,781.6594952208986
Lemu5bqXAUPJeqTB2hhUtQ,green-apple-chinese-cuisine-north-brunswick,Green Apple Chinese Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/6F3r2p3z5FEjbGTOG9tUPQ/o.jpg,False,https://www.yelp.com/biz/green-apple-chinese-cuisine-north-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,109,"[{'alias': 'szechuan', 'title': 'Szechuan'}]",4.0,"{'latitude': 40.4352406003186, 'longitude': -74.4907684669342}",[],$$,"{'address1': '432 Renaissance Blvd E', 'address2': '', 'address3': '', 'city': 'North Brunswick', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['432 Renaissance Blvd E', 'North Brunswick, NJ 08902']}",+17323988893,(732) 398-8893,7265.343455510703
iJp2KeK9rCl6xLvSrRI8Yw,metuchen-inn-metuchen-3,Metuchen Inn,https://s3-media1.fl.yelpcdn.com/bphoto/Ekw8Va4tOLE5gh_8iJfyWg/o.jpg,False,https://www.yelp.com/biz/metuchen-inn-metuchen-3?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,143,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 40.54578, 'longitude': -74.36014}",[],$$$,"{'address1': '424 Middlesex Ave', 'address2': '', 'address3': '', 'city': 'Metuchen', 'zip_code': '08840', 'country': 'US', 'state': 'NJ', 'display_address': ['424 Middlesex Ave', 'Metuchen, NJ 08840']}",+17324946444,(732) 494-6444,9329.09679031108
GfAOuZagDUZM8NxX07E1RA,ninos-pizza-and-subs-north-brunswick,Nino's Pizza & Subs,https://s3-media4.fl.yelpcdn.com/bphoto/jr8CoTjEf9u13xjTjzeqHA/o.jpg,False,https://www.yelp.com/biz/ninos-pizza-and-subs-north-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,51,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.4423073883325, 'longitude': -74.4748916455761}",[],$,"{'address1': '1825 US Hwy 130', 'address2': '', 'address3': '', 'city': 'North Brunswick', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['1825 US Hwy 130', 'North Brunswick, NJ 08902']}",+17322972235,(732) 297-2235,5880.815468190996
qwfow0Lqdn7GUvgfAXS15g,chicagos-pizza-with-a-twist-edison,Chicago's Pizza With A Twist,https://s3-media1.fl.yelpcdn.com/bphoto/p2FzE8HQhPvx4scMAarl_A/o.jpg,False,https://www.yelp.com/biz/chicagos-pizza-with-a-twist-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,59,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.5,"{'latitude': 40.51136833, 'longitude': -74.364125}","['pickup', 'delivery']",,"{'address1': '2668 Woodbridge Ave', 'address2': '', 'address3': None, 'city': 'Edison', 'zip_code': '08837', 'country': 'US', 'state': 'NJ', 'display_address': ['2668 Woodbridge Ave', 'Edison, NJ 08837']}",+17324053030,(732) 405-3030,6968.525703664396
_6Rhl64eJRC_mPGtMNpPXg,sunny-palace-east-brunswick,Sunny Palace,https://s3-media2.fl.yelpcdn.com/bphoto/RaQVLAhQA7I0Ok_3dKQKcw/o.jpg,False,https://www.yelp.com/biz/sunny-palace-east-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,254,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",3.0,"{'latitude': 40.4188159090467, 'longitude': -74.3752274084048}",['delivery'],$$,"{'address1': '1069 Rt 18 S', 'address2': '', 'address3': '', 'city': 'East Brunswick', 'zip_code': '08816', 'country': 'US', 'state': 'NJ', 'display_address': ['1069 Rt 18 S', 'East Brunswick, NJ 08816']}",+17326516618,(732) 651-6618,9534.57746868429
Q_TICJDoX1FTnKoIYqsg9Q,colonial-diner-east-brunswick-2,Colonial Diner,https://s3-media2.fl.yelpcdn.com/bphoto/Icm8j_17QrF4-5Eum3lucw/o.jpg,False,https://www.yelp.com/biz/colonial-diner-east-brunswick-2?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,235,"[{'alias': 'diners', 'title': 'Diners'}]",3.5,"{'latitude': 40.4377956, 'longitude': -74.3917868}",['delivery'],$$,"{'address1': '560 State Rt 18', 'address2': '', 'address3': '', 'city': 'East Brunswick', 'zip_code': '08816', 'country': 'US', 'state': 'NJ', 'display_address': ['560 State Rt 18', 'East Brunswick, NJ 08816']}",+17322544858,(732) 254-4858,7005.906849737749
03QPIEshlvcFf5MUikRu6Q,ichiban-somerset,Ichiban,https://s3-media1.fl.yelpcdn.com/bphoto/D1FVVaaaXYs8T98vQSwQVQ/o.jpg,False,https://www.yelp.com/biz/ichiban-somerset?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,142,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 40.5290087, 'longitude': -74.5211468}","['pickup', 'delivery']",$$,"{'address1': '149 Pierce St', 'address2': '', 'address3': '', 'city': 'Somerset', 'zip_code': '08873', 'country': 'US', 'state': 'NJ', 'display_address': ['149 Pierce St', 'Somerset, NJ 08873']}",+17324699640,(732) 469-9640,8156.259105613395
OlEdcRUIkbCDy8U2yu7e4Q,loui-pizza-city-new-brunswick,Loui Pizza City,https://s3-media2.fl.yelpcdn.com/bphoto/375Hz_Vj_GivJfC-IwPxgw/o.jpg,False,https://www.yelp.com/biz/loui-pizza-city-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,13,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 40.4926699, 'longitude': -74.45714}","['pickup', 'delivery']",$,"{'address1': '297 Somerset St', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['297 Somerset St', 'New Brunswick, NJ 08901']}",+17322141991,(732) 214-1991,1443.8870369061744
-SXy7aw7neSDOb6cIYWfhQ,corner-tavern-new-brunswick,Corner Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/p4KBxnBBFIyAU9HYfPfVUw/o.jpg,False,https://www.yelp.com/biz/corner-tavern-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,31,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",2.5,"{'latitude': 40.4976, 'longitude': -74.44778}",[],$,"{'address1': '111 Somerset St', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['111 Somerset St', 'New Brunswick, NJ 08901']}",+17322477677,(732) 247-7677,1162.2056587767302
n1DUe9ItIlnuqUssG8j9Sw,fusion-ti-edison,Fusion Ti,https://s3-media2.fl.yelpcdn.com/bphoto/vp_HAg9gFNiLyLHGIMQhWw/o.jpg,False,https://www.yelp.com/biz/fusion-ti-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,146,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.5,"{'latitude': 40.5154, 'longitude': -74.3786}",[],$,"{'address1': '501 Old Post Rd', 'address2': '', 'address3': '', 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['501 Old Post Rd', 'Edison, NJ 08817']}",+17322872226,(732) 287-2226,6060.858042457348
dQ_Vzuefzaaymtw2PnMcjg,knights-express-pizza-and-grill-new-brunswick,Knights Express Pizza & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/sXA3YyxmvzGJ6OnrykYjNA/o.jpg,False,https://www.yelp.com/biz/knights-express-pizza-and-grill-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,32,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 40.49801, 'longitude': -74.44856}","['pickup', 'delivery']",$,"{'address1': '43A Easton Ave', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['43A Easton Ave', 'New Brunswick, NJ 08901']}",+17326400101,(732) 640-0101,1228.022567546007
fYx6Zu0sLtPaZWiLvI3ZMA,cozyroom-chinese-restaurant-north-brunswick,Cozyroom Chinese Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/T9QRfulQJjO-s7rqc7Vphw/o.jpg,False,https://www.yelp.com/biz/cozyroom-chinese-restaurant-north-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,70,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 40.4705348, 'longitude': -74.4685903}","['pickup', 'delivery']",$,"{'address1': '908 Livingston Ave', 'address2': '', 'address3': '', 'city': 'North Brunswick', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['908 Livingston Ave', 'North Brunswick, NJ 08902']}",+17322537758,(732) 253-7758,3072.1018051950014
U7dCI_Je2QjbogOsZbUedw,edison-sub-shop-edison,Edison Sub Shop,https://s3-media1.fl.yelpcdn.com/bphoto/XjZgl1F96nE4LYsy_oDuAw/o.jpg,False,https://www.yelp.com/biz/edison-sub-shop-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,16,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.50178, 'longitude': -74.39024}",[],$,"{'address1': '2270 Woodbridge Ave', 'address2': '', 'address3': '', 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['2270 Woodbridge Ave', 'Edison, NJ 08817']}",+17329850766,(732) 985-0766,4538.200345415414
jlirk_D9rIA2RQUiDLQg_w,mikes-country-market-and-nursery-milltown,Mike's Country Market & Nursery,https://s3-media4.fl.yelpcdn.com/bphoto/WCRhccZXovSCeR240C-ZQA/o.jpg,False,https://www.yelp.com/biz/mikes-country-market-and-nursery-milltown?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,19,"[{'alias': 'gardening', 'title': 'Nurseries & Gardening'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,"{'latitude': 40.44734, 'longitude': -74.44621}",[],$,"{'address1': '200 Riva Ave', 'address2': '', 'address3': '', 'city': 'Milltown', 'zip_code': '08850', 'country': 'US', 'state': 'NJ', 'display_address': ['200 Riva Ave', 'Milltown, NJ 08850']}",+17328217144,(732) 821-7144,4594.230515253167
